OBJECTID,fund,fund_title,cur_doc_no,cur_doc_no_sfx,dept,dept_title,obj_lvl_1,obj_lvl_1_title,obj_lvl_2,obj_lvl_2_title,obj_lvl_3,obj_lvl_3_title,org_cost_acct,oca_title,appropriation_amt,account_type,fiscal_year
609,605,Fleet Fund,BU740044,83,13,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3402,Automotive,130807,Fleet Maintenance - I.S.,1600000,Expense,2017
610,605,Fleet Fund,BU740044,84,13,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3403,Electrical,130807,Fleet Maintenance - I.S.,40000,Expense,2017
611,605,Fleet Fund,BU740044,85,13,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3405,Fuel,130807,Fleet Maintenance - I.S.,4224215,Expense,2017
612,605,Fleet Fund,BU740044,86,13,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3406,Safety/security equipment,130807,Fleet Maintenance - I.S.,25000,Expense,2017
613,605,Fleet Fund,BU740044,87,13,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3407,Road/highway/traffic equipment,130807,Fleet Maintenance - I.S.,13000,Expense,2017
614,605,Fleet Fund,BU740044,88,13,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3421,Tires,130807,Fleet Maintenance - I.S.,450000,Expense,2017
615,605,Fleet Fund,BU740044,89,13,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3499,Other equipment parts,130807,Fleet Maintenance - I.S.,10000,Expense,2017
616,605,Fleet Fund,BU740044,90,13,Public Works & Utilities,3,Materials and Supplies,350,Materials,3500,Materials,130807,Fleet Maintenance - I.S.,60000,Expense,2017
617,540,Water Utility Fund,BU740044,91,18,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3403,Electrical,183327,Water Distribution Administration,550,Expense,2017
618,540,Water Utility Fund,BU740044,92,18,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3405,Fuel,183327,Water Distribution Administration,194661,Expense,2017
619,540,Water Utility Fund,BU740044,93,18,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3406,Safety/security equipment,183327,Water Distribution Administration,25000,Expense,2017
620,540,Water Utility Fund,BU740044,94,18,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3407,Road/highway/traffic equipment,183327,Water Distribution Administration,2000,Expense,2017
621,540,Water Utility Fund,BU740044,95,18,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3409,Fire hydrant repair parts,183327,Water Distribution Administration,350,Expense,2017
622,540,Water Utility Fund,BU740044,96,18,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3418,Water Distrib System parts,183327,Water Distribution Administration,300000,Expense,2017
623,540,Water Utility Fund,BU740044,97,18,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3499,Other equipment parts,183327,Water Distribution Administration,50000,Expense,2017
624,540,Water Utility Fund,BU740044,98,18,Public Works & Utilities,3,Materials and Supplies,350,Materials,3500,Materials,183327,Water Distribution Administration,500000,Expense,2017
625,540,Water Utility Fund,BU740044,99,18,Public Works & Utilities,3,Materials and Supplies,350,Materials,3515,Welding supplies,183327,Water Distribution Administration,500,Expense,2017
626,540,Water Utility Fund,BU740044,100,18,Public Works & Utilities,3,Materials and Supplies,350,Materials,3599,Other materials,183327,Water Distribution Administration,250,Expense,2017
627,540,Water Utility Fund,BU740045,1,18,Public Works & Utilities,3,Materials and Supplies,370,Building Parts,3700,Building parts and materials,183327,Water Distribution Administration,8000,Expense,2017
628,540,Water Utility Fund,BU740045,2,18,Public Works & Utilities,3,Materials and Supplies,380,Non-Capitalizable Equipment < $5000 Each,3800,"Non-capital shop equipment < $5,000 each",183327,Water Distribution Administration,25000,Expense,2017
629,540,Water Utility Fund,BU740045,3,18,Public Works & Utilities,3,Materials and Supplies,380,Non-Capitalizable Equipment < $5000 Each,3804,"Data processing equipment  < $5,000 each",183327,Water Distribution Administration,3000,Expense,2017
630,540,Water Utility Fund,BU740045,4,18,Public Works & Utilities,3,Materials and Supplies,380,Non-Capitalizable Equipment < $5000 Each,3805,Furniture & equipment <$5000 each,183327,Water Distribution Administration,1250,Expense,2017
635,540,Water Utility Fund,BU740045,9,18,Public Works & Utilities,3,Materials and Supplies,390,Other Commodities,3901,Custodial supplies,183327,Water Distribution Administration,3500,Expense,2017
636,540,Water Utility Fund,BU740045,10,18,Public Works & Utilities,3,Materials and Supplies,390,Other Commodities,3903,Food supplies,183327,Water Distribution Administration,1750,Expense,2017
637,540,Water Utility Fund,BU740045,11,18,Public Works & Utilities,3,Materials and Supplies,390,Other Commodities,3904,Petty cash expenditures,183327,Water Distribution Administration,175,Expense,2017
639,540,Water Utility Fund,BU740045,13,18,Public Works & Utilities,3,Materials and Supplies,390,Other Commodities,3999,Other commodities,183327,Water Distribution Administration,1500,Expense,2017
631,540,Water Utility Fund,BU740045,5,18,Public Works & Utilities,3,Materials and Supplies,380,Non-Capitalizable Equipment < $5000 Each,3807,"Garden/grounds/lawn equip < $5,000 each ",183327,Water Distribution Administration,3000,Expense,2017
632,540,Water Utility Fund,BU740045,6,18,Public Works & Utilities,3,Materials and Supplies,380,Non-Capitalizable Equipment < $5000 Each,3809,"Plumbing equipment < $5,000 each",183327,Water Distribution Administration,5750,Expense,2017
633,540,Water Utility Fund,BU740045,7,18,Public Works & Utilities,3,Materials and Supplies,380,Non-Capitalizable Equipment < $5000 Each,3812,"Communication equipment < $5,000 each",183327,Water Distribution Administration,1000,Expense,2017
634,540,Water Utility Fund,BU740045,8,18,Public Works & Utilities,3,Materials and Supplies,380,Non-Capitalizable Equipment < $5000 Each,3899,"Other non-capitalized equip <$5,000 each",183327,Water Distribution Administration,36000,Expense,2017
638,540,Water Utility Fund,BU740045,12,18,Public Works & Utilities,3,Materials and Supplies,390,Other Commodities,3980,Reimb Water/Sewer by Sewer/SWU,183327,Water Distribution Administration,-73988,Expense,2017
640,540,Water Utility Fund,BU740045,14,18,Public Works & Utilities,4,Capital Outlay,440,"Office Equipment =>$5,000",4401,"Data processing equipment => $5,000",183327,Water Distribution Administration,150000,Expense,2017
641,540,Water Utility Fund,BU740045,15,18,Public Works & Utilities,4,Capital Outlay,450,"Vehicular Equipment => $10,000",4502,"Trucks => $10,000",183327,Water Distribution Administration,300000,Expense,2017
642,540,Water Utility Fund,BU740045,16,18,Public Works & Utilities,4,Capital Outlay,450,"Vehicular Equipment => $10,000",4505,"Vans => $10,000",183327,Water Distribution Administration,300000,Expense,2017
643,540,Water Utility Fund,BU740045,17,18,Public Works & Utilities,4,Capital Outlay,450,"Vehicular Equipment => $10,000",4507,"Trailers => $10,000",183327,Water Distribution Administration,50000,Expense,2017
644,540,Water Utility Fund,BU740045,18,18,Public Works & Utilities,4,Capital Outlay,460,"Operating Equipment => $5,000",4611,"Machinery & maintenance equip => $5,000",183327,Water Distribution Administration,300000,Expense,2017
645,540,Water Utility Fund,BU740045,19,18,Public Works & Utilities,1,Personnel Services,110,Regular Salaries,1100,Bi-weekly wages,183404,Meter Reading,115628,Expense,2017
646,540,Water Utility Fund,BU740045,20,18,Public Works & Utilities,1,Personnel Services,110,Regular Salaries,1101,Longevity,183404,Meter Reading,2820,Expense,2017
647,540,Water Utility Fund,BU740045,21,18,Public Works & Utilities,1,Personnel Services,110,Regular Salaries,1190,Accrual,183404,Meter Reading,4621,Expense,2017
648,540,Water Utility Fund,BU740045,22,18,Public Works & Utilities,1,Personnel Services,120,Special Salaries,1204,Clothing allowance,183404,Meter Reading,300,Expense,2017
649,540,Water Utility Fund,BU740045,23,18,Public Works & Utilities,1,Personnel Services,120,Special Salaries,1208,Cellular phone allowance,183404,Meter Reading,1200,Expense,2017
650,540,Water Utility Fund,BU740045,24,18,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1400,FICA,183404,Meter Reading,9061,Expense,2017
651,540,Water Utility Fund,BU740045,25,18,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1401,Employee pension,183404,Meter Reading,14569,Expense,2017
652,540,Water Utility Fund,BU740045,26,18,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1403,Workers compensation,183404,Meter Reading,3672,Expense,2017
653,540,Water Utility Fund,BU740045,27,18,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1404,Unemployment compensation,183404,Meter Reading,237,Expense,2017
654,540,Water Utility Fund,BU740045,28,18,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1405,Group health insurance,183404,Meter Reading,10859,Expense,2017
655,540,Water Utility Fund,BU740045,29,18,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1406,Group life insurance,183404,Meter Reading,462,Expense,2017
656,540,Water Utility Fund,BU740045,30,18,Public Works & Utilities,2,Contractual Services,220,Communications,2200,PBX - line charges,183404,Meter Reading,570,Expense,2017
657,540,Water Utility Fund,BU740045,31,18,Public Works & Utilities,2,Contractual Services,220,Communications,2201,PBX - instrument charges,183404,Meter Reading,915,Expense,2017
658,540,Water Utility Fund,BU740045,32,18,Public Works & Utilities,2,Contractual Services,220,Communications,2203,Long distance service,183404,Meter Reading,30,Expense,2017
659,540,Water Utility Fund,BU740045,33,18,Public Works & Utilities,2,Contractual Services,220,Communications,2207,Postage - regular,183404,Meter Reading,5,Expense,2017
660,540,Water Utility Fund,BU740045,34,18,Public Works & Utilities,2,Contractual Services,250,Professional Services,2599,Other professional services,183404,Meter Reading,11000,Expense,2017
661,540,Water Utility Fund,BU740045,35,18,Public Works & Utilities,2,Contractual Services,260,Data Processing,2600,Data center charges,183404,Meter Reading,7312,Expense,2017
662,100,General Fund,BU740045,36,17,Park,1,Personnel Services,140,Employee Benefits,1404,Unemployment compensation,173401,Aley Pool,64,Expense,2017
663,100,General Fund,BU740045,37,17,Park,2,Contractual Services,210,Utilities,2100,Electricity,173401,Aley Pool,3627,Expense,2017
664,100,General Fund,BU740045,38,17,Park,2,Contractual Services,210,Utilities,2104,Water,173401,Aley Pool,9390,Expense,2017
665,540,Water Utility Fund,BU740045,39,18,Public Works & Utilities,3,Materials and Supplies,350,Materials,3599,Other materials,183012,System Planning,10000,Expense,2017
666,100,General Fund,BU740045,40,2,City Manager,2,Contractual Services,260,Data Processing,2600,Data center charges,28103,Intergovernmental Affairs,2426,Expense,2017
667,100,General Fund,BU740045,41,2,City Manager,2,Contractual Services,290,Other Contractuals,2905,Periodicals/Subscriptions,28103,Intergovernmental Affairs,870,Expense,2017
668,100,General Fund,BU740045,42,2,City Manager,2,Contractual Services,290,Other Contractuals,2917,Printing and copying,28103,Intergovernmental Affairs,850,Expense,2017
669,100,General Fund,BU740045,43,2,City Manager,1,Personnel Services,110,Regular Salaries,1100,Bi-weekly wages,28105,Marketing Services,127542,Expense,2017
670,100,General Fund,BU740045,44,2,City Manager,1,Personnel Services,110,Regular Salaries,1101,Longevity,28105,Marketing Services,192,Expense,2017
671,100,General Fund,BU740045,45,2,City Manager,1,Personnel Services,110,Regular Salaries,1190,Accrual,28105,Marketing Services,1300,Expense,2017
672,100,General Fund,BU740045,46,2,City Manager,1,Personnel Services,120,Special Salaries,1208,Cellular phone allowance,28105,Marketing Services,600,Expense,2017
673,100,General Fund,BU740045,47,2,City Manager,1,Personnel Services,140,Employee Benefits,1400,FICA,28105,Marketing Services,9772,Expense,2017
674,100,General Fund,BU740045,48,2,City Manager,1,Personnel Services,140,Employee Benefits,1401,Employee pension,28105,Marketing Services,15711,Expense,2017
675,100,General Fund,BU740045,49,2,City Manager,1,Personnel Services,140,Employee Benefits,1403,Workers compensation,28105,Marketing Services,805,Expense,2017
676,100,General Fund,BU740045,50,2,City Manager,1,Personnel Services,140,Employee Benefits,1404,Unemployment compensation,28105,Marketing Services,255,Expense,2017
677,100,General Fund,BU740045,51,2,City Manager,1,Personnel Services,140,Employee Benefits,1405,Group health insurance,28105,Marketing Services,17365,Expense,2017
678,100,General Fund,BU740045,52,2,City Manager,1,Personnel Services,140,Employee Benefits,1406,Group life insurance,28105,Marketing Services,510,Expense,2017
679,100,General Fund,BU740045,53,2,City Manager,2,Contractual Services,220,Communications,2207,Postage - regular,28105,Marketing Services,18,Expense,2017
680,100,General Fund,BU740045,54,2,City Manager,2,Contractual Services,230,Transportation and Training,2301,Meals and lodging allowance,28105,Marketing Services,2400,Expense,2017
681,100,General Fund,BU740045,55,2,City Manager,2,Contractual Services,230,Transportation and Training,2302,Out of town registration fees,28105,Marketing Services,520,Expense,2017
682,100,General Fund,BU740045,56,2,City Manager,2,Contractual Services,230,Transportation and Training,2308,Transportation - out of town,28105,Marketing Services,700,Expense,2017
683,100,General Fund,BU740045,57,2,City Manager,2,Contractual Services,250,Professional Services,2599,Other professional services,28105,Marketing Services,21500,Expense,2017
684,100,General Fund,BU740045,58,2,City Manager,2,Contractual Services,260,Data Processing,2600,Data center charges,28105,Marketing Services,2530,Expense,2017
685,100,General Fund,BU740045,59,2,City Manager,2,Contractual Services,260,Data Processing,2699,Other data processing charges,28105,Marketing Services,3000,Expense,2017
686,100,General Fund,BU740045,60,2,City Manager,2,Contractual Services,290,Other Contractuals,2902,Advertising,28105,Marketing Services,77500,Expense,2017
687,100,General Fund,BU740045,61,2,City Manager,2,Contractual Services,290,Other Contractuals,2905,Periodicals/Subscriptions,28105,Marketing Services,600,Expense,2017
688,100,General Fund,BU740045,62,2,City Manager,2,Contractual Services,290,Other Contractuals,2906,Membership dues,28105,Marketing Services,635,Expense,2017
689,100,General Fund,BU740045,63,2,City Manager,2,Contractual Services,290,Other Contractuals,2917,Printing and copying,28105,Marketing Services,15000,Expense,2017
690,100,General Fund,BU740045,64,2,City Manager,3,Materials and Supplies,310,Office Supplies,3103,Office supplies,28105,Marketing Services,700,Expense,2017
691,100,General Fund,BU740045,65,2,City Manager,3,Materials and Supplies,390,Other Commodities,3903,Food supplies,28105,Marketing Services,600,Expense,2017
692,100,General Fund,BU740045,66,10,Library,1,Personnel Services,110,Regular Salaries,1104,Shift differential,101014,Administrative Services,4000,Expense,2017
693,100,General Fund,BU740045,67,10,Library,1,Personnel Services,110,Regular Salaries,1190,Accrual,101014,Administrative Services,24769,Expense,2017
694,100,General Fund,BU740045,68,10,Library,1,Personnel Services,120,Special Salaries,1200,Part time/seasonal,101014,Administrative Services,795673,Expense,2017
695,100,General Fund,BU740045,69,10,Library,1,Personnel Services,120,Special Salaries,1201,Limited seasonal wages,101014,Administrative Services,-21000,Expense,2017
696,100,General Fund,BU740045,70,10,Library,1,Personnel Services,120,Special Salaries,1205,Auto allowance,101014,Administrative Services,7000,Expense,2017
697,100,General Fund,BU740045,71,10,Library,1,Personnel Services,120,Special Salaries,1208,Cellular phone allowance,101014,Administrative Services,1800,Expense,2017
698,100,General Fund,BU740045,72,10,Library,1,Personnel Services,140,Employee Benefits,1400,FICA,101014,Administrative Services,373897,Expense,2017
699,100,General Fund,BU740045,73,10,Library,1,Personnel Services,140,Employee Benefits,1401,Employee pension,101014,Administrative Services,505065,Expense,2017
700,100,General Fund,BU740045,74,10,Library,1,Personnel Services,140,Employee Benefits,1403,Workers compensation,101014,Administrative Services,50492,Expense,2017
701,100,General Fund,BU740045,75,10,Library,1,Personnel Services,140,Employee Benefits,1404,Unemployment compensation,101014,Administrative Services,9804,Expense,2017
702,100,General Fund,BU740045,76,10,Library,1,Personnel Services,140,Employee Benefits,1405,Group health insurance,101014,Administrative Services,806127,Expense,2017
703,100,General Fund,BU740045,77,10,Library,1,Personnel Services,140,Employee Benefits,1406,Group life insurance,101014,Administrative Services,16202,Expense,2017
704,100,General Fund,BU740045,78,10,Library,1,Personnel Services,140,Employee Benefits,1495,Employee benefits-delegate agencies,101014,Administrative Services,-7000,Expense,2017
705,100,General Fund,BU740045,79,10,Library,1,Personnel Services,150,Other Personnel Services,1500,Planned savings,101014,Administrative Services,-286200,Expense,2017
706,100,General Fund,BU740045,80,10,Library,2,Contractual Services,210,Utilities,2100,Electricity,101014,Administrative Services,178588,Expense,2017
707,100,General Fund,BU740045,81,10,Library,2,Contractual Services,210,Utilities,2101,Gas-ONEOK Kansas Gas Service,101014,Administrative Services,13460,Expense,2017
708,100,General Fund,BU740045,82,10,Library,2,Contractual Services,210,Utilities,2102,Gas-Black Hills,101014,Administrative Services,7690,Expense,2017
709,100,General Fund,BU740045,83,10,Library,2,Contractual Services,210,Utilities,2104,Water,101014,Administrative Services,20940,Expense,2017
710,100,General Fund,BU740045,84,10,Library,2,Contractual Services,210,Utilities,2107,Trash service,101014,Administrative Services,3910,Expense,2017
711,100,General Fund,BU740045,85,10,Library,2,Contractual Services,220,Communications,2200,PBX - line charges,101014,Administrative Services,11058,Expense,2017
712,100,General Fund,BU740045,86,10,Library,2,Contractual Services,220,Communications,2201,PBX - instrument charges,101014,Administrative Services,17460,Expense,2017
713,100,General Fund,BU740045,87,10,Library,2,Contractual Services,220,Communications,2202,Moves and changes,101014,Administrative Services,100,Expense,2017
714,100,General Fund,BU740045,88,10,Library,2,Contractual Services,220,Communications,2203,Long distance service,101014,Administrative Services,900,Expense,2017
715,520,Transit Fund,BU740045,89,16,Transit,2,Contractual Services,240,Insurance,2401,Vehicle liability,160010,Vehicle Operations,46740,Expense,2017
716,520,Transit Fund,BU740045,90,16,Transit,2,Contractual Services,250,Professional Services,2502,Medical and laboratory services,160010,Vehicle Operations,600,Expense,2017
717,520,Transit Fund,BU740045,91,16,Transit,2,Contractual Services,260,Data Processing,2600,Data center charges,160010,Vehicle Operations,10202,Expense,2017
718,520,Transit Fund,BU740045,92,16,Transit,2,Contractual Services,260,Data Processing,2601,Maintenance - data equipment,160010,Vehicle Operations,166657,Expense,2017
719,520,Transit Fund,BU740045,93,16,Transit,2,Contractual Services,290,Other Contractuals,2902,Advertising,160010,Vehicle Operations,100,Expense,2017
720,520,Transit Fund,BU740045,94,16,Transit,2,Contractual Services,290,Other Contractuals,2917,Printing and copying,160010,Vehicle Operations,15000,Expense,2017
721,520,Transit Fund,BU740045,95,16,Transit,3,Materials and Supplies,310,Office Supplies,3103,Office supplies,160010,Vehicle Operations,1500,Expense,2017
722,520,Transit Fund,BU740045,96,16,Transit,3,Materials and Supplies,320,Clothing and Towels,3200,Clothing and towels,160010,Vehicle Operations,22800,Expense,2017
723,520,Transit Fund,BU740045,97,16,Transit,3,Materials and Supplies,390,Other Commodities,3904,Petty cash expenditures,160010,Vehicle Operations,100,Expense,2017
724,520,Transit Fund,BU740045,98,16,Transit,3,Materials and Supplies,390,Other Commodities,3999,Other commodities,160010,Vehicle Operations,4500,Expense,2017
725,520,Transit Fund,BU740045,99,16,Transit,5,Other Expenditures,510,Interfund Transfers,5120,Trsfrs to Hot Spot Proj/Operating Grants,160010,Vehicle Operations,1644865,Expense,2017
726,520,Transit Fund,BU740045,100,16,Transit,2,Contractual Services,210,Utilities,2100,Electricity,160028,Vehicle Maintenance,13000,Expense,2017
727,520,Transit Fund,BU740046,1,16,Transit,2,Contractual Services,210,Utilities,2101,Gas-ONEOK Kansas Gas Service,160028,Vehicle Maintenance,46000,Expense,2017
728,520,Transit Fund,BU740046,2,16,Transit,2,Contractual Services,210,Utilities,2104,Water,160028,Vehicle Maintenance,2400,Expense,2017
729,520,Transit Fund,BU740046,3,16,Transit,2,Contractual Services,220,Communications,2200,PBX - line charges,160028,Vehicle Maintenance,1824,Expense,2017
730,520,Transit Fund,BU740046,4,16,Transit,2,Contractual Services,220,Communications,2201,PBX - instrument charges,160028,Vehicle Maintenance,2070,Expense,2017
731,520,Transit Fund,BU740046,5,16,Transit,2,Contractual Services,220,Communications,2203,Long distance service,160028,Vehicle Maintenance,100,Expense,2017
732,520,Transit Fund,BU740046,6,16,Transit,2,Contractual Services,220,Communications,2207,Postage - regular,160028,Vehicle Maintenance,250,Expense,2017
733,520,Transit Fund,BU740046,7,16,Transit,2,Contractual Services,220,Communications,2211,Express mail,160028,Vehicle Maintenance,756,Expense,2017
734,520,Transit Fund,BU740046,8,16,Transit,2,Contractual Services,220,Communications,2216,Voice mail,160028,Vehicle Maintenance,336,Expense,2017
735,520,Transit Fund,BU740046,9,16,Transit,2,Contractual Services,240,Insurance,2401,Vehicle liability,160028,Vehicle Maintenance,2460,Expense,2017
736,520,Transit Fund,BU740046,10,16,Transit,2,Contractual Services,250,Professional Services,2519,Background checks,160028,Vehicle Maintenance,500,Expense,2017
737,520,Transit Fund,BU740046,11,16,Transit,2,Contractual Services,290,Other Contractuals,2917,Printing and copying,160028,Vehicle Maintenance,1000,Expense,2017
738,520,Transit Fund,BU740046,12,16,Transit,3,Materials and Supplies,310,Office Supplies,3103,Office supplies,160028,Vehicle Maintenance,1000,Expense,2017
739,520,Transit Fund,BU740046,13,16,Transit,3,Materials and Supplies,390,Other Commodities,3903,Food supplies,160028,Vehicle Maintenance,400,Expense,2017
740,520,Transit Fund,BU740046,14,16,Transit,3,Materials and Supplies,390,Other Commodities,3904,Petty cash expenditures,160028,Vehicle Maintenance,200,Expense,2017
741,520,Transit Fund,BU740046,15,16,Transit,5,Other Expenditures,510,Interfund Transfers,5120,Trsfrs to Hot Spot Proj/Operating Grants,160028,Vehicle Maintenance,530588,Expense,2017
742,520,Transit Fund,BU740046,16,16,Transit,1,Personnel Services,110,Regular Salaries,1100,Bi-weekly wages,160037,Transit Center,78899,Expense,2017
743,520,Transit Fund,BU740046,17,16,Transit,1,Personnel Services,110,Regular Salaries,1101,Longevity,160037,Transit Center,360,Expense,2017
744,520,Transit Fund,BU740046,18,16,Transit,1,Personnel Services,120,Special Salaries,1200,Part time/seasonal,160037,Transit Center,17877,Expense,2017
745,520,Transit Fund,BU740046,19,16,Transit,1,Personnel Services,140,Employee Benefits,1400,FICA,160037,Transit Center,7431,Expense,2017
746,520,Transit Fund,BU740046,20,16,Transit,1,Personnel Services,140,Employee Benefits,1401,Employee pension,160037,Transit Center,9389,Expense,2017
747,520,Transit Fund,BU740046,21,16,Transit,1,Personnel Services,140,Employee Benefits,1403,Workers compensation,160037,Transit Center,3900,Expense,2017
748,520,Transit Fund,BU740046,22,16,Transit,1,Personnel Services,140,Employee Benefits,1404,Unemployment compensation,160037,Transit Center,194,Expense,2017
749,520,Transit Fund,BU740046,23,16,Transit,1,Personnel Services,140,Employee Benefits,1405,Group health insurance,160037,Transit Center,21292,Expense,2017
750,520,Transit Fund,BU740046,24,16,Transit,1,Personnel Services,140,Employee Benefits,1406,Group life insurance,160037,Transit Center,315,Expense,2017
751,520,Transit Fund,BU740046,25,16,Transit,2,Contractual Services,210,Utilities,2100,Electricity,160037,Transit Center,25300,Expense,2017
752,520,Transit Fund,BU740046,26,16,Transit,2,Contractual Services,210,Utilities,2101,Gas-ONEOK Kansas Gas Service,160037,Transit Center,6000,Expense,2017
753,520,Transit Fund,BU740046,27,16,Transit,2,Contractual Services,210,Utilities,2104,Water,160037,Transit Center,4920,Expense,2017
754,520,Transit Fund,BU740046,28,16,Transit,2,Contractual Services,210,Utilities,2107,Trash service,160037,Transit Center,600,Expense,2017
755,520,Transit Fund,BU740046,29,16,Transit,2,Contractual Services,220,Communications,2200,PBX - line charges,160037,Transit Center,342,Expense,2017
756,520,Transit Fund,BU740046,30,16,Transit,2,Contractual Services,220,Communications,2201,PBX - instrument charges,160037,Transit Center,810,Expense,2017
757,520,Transit Fund,BU740046,31,16,Transit,2,Contractual Services,220,Communications,2215,Plexar,160037,Transit Center,372,Expense,2017
758,520,Transit Fund,BU740046,32,16,Transit,2,Contractual Services,240,Insurance,2400,Building and contents insurance,160037,Transit Center,8318,Expense,2017
759,520,Transit Fund,BU740046,33,16,Transit,2,Contractual Services,260,Data Processing,2600,Data center charges,160037,Transit Center,4620,Expense,2017
760,520,Transit Fund,BU740046,34,16,Transit,2,Contractual Services,290,Other Contractuals,2917,Printing and copying,160037,Transit Center,1500,Expense,2017
761,520,Transit Fund,BU740046,35,16,Transit,3,Materials and Supplies,310,Office Supplies,3103,Office supplies,160037,Transit Center,1500,Expense,2017
762,520,Transit Fund,BU740046,36,16,Transit,3,Materials and Supplies,320,Clothing and Towels,3200,Clothing and towels,160037,Transit Center,300,Expense,2017
763,520,Transit Fund,BU740046,37,16,Transit,3,Materials and Supplies,390,Other Commodities,3904,Petty cash expenditures,160037,Transit Center,50,Expense,2017
764,100,General Fund,BU740046,38,17,Park,3,Materials and Supplies,350,Materials,3500,Materials,172209,Park Projects/Construction,3705,Expense,2017
765,100,General Fund,BU740046,39,17,Park,3,Materials and Supplies,350,Materials,3515,Welding supplies,172209,Park Projects/Construction,1500,Expense,2017
766,100,General Fund,BU740046,40,17,Park,3,Materials and Supplies,350,Materials,3599,Other materials,172209,Park Projects/Construction,20000,Expense,2017
767,100,General Fund,BU740046,41,17,Park,3,Materials and Supplies,370,Building Parts,3700,Building parts and materials,172209,Park Projects/Construction,50,Expense,2017
768,100,General Fund,BU740046,42,17,Park,3,Materials and Supplies,380,Non-Capitalizable Equipment < $5000 Each,3800,"Non-capital shop equipment < $5,000 each",172209,Park Projects/Construction,1322,Expense,2017
769,100,General Fund,BU740046,43,17,Park,3,Materials and Supplies,380,Non-Capitalizable Equipment < $5000 Each,3808,"Photographic equipment < $5,000 each",172209,Park Projects/Construction,50,Expense,2017
770,100,General Fund,BU740046,44,17,Park,3,Materials and Supplies,380,Non-Capitalizable Equipment < $5000 Each,3815,"Safety equipment < $5,000 each",172209,Park Projects/Construction,500,Expense,2017
771,100,General Fund,BU740046,45,17,Park,3,Materials and Supplies,380,Non-Capitalizable Equipment < $5000 Each,3816,"Recreational equipment < $5,000 each",172209,Park Projects/Construction,800,Expense,2017
772,100,General Fund,BU740046,46,17,Park,3,Materials and Supplies,380,Non-Capitalizable Equipment < $5000 Each,3899,"Other non-capitalized equip <$5,000 each",172209,Park Projects/Construction,2000,Expense,2017
773,100,General Fund,BU740046,47,17,Park,3,Materials and Supplies,390,Other Commodities,3902,Medical supplies,172209,Park Projects/Construction,50,Expense,2017
774,100,General Fund,BU740046,48,17,Park,3,Materials and Supplies,390,Other Commodities,3999,Other commodities,172209,Park Projects/Construction,2880,Expense,2017
775,100,General Fund,BU740046,49,17,Park,1,Personnel Services,110,Regular Salaries,1100,Bi-weekly wages,172301,Refuse,85770,Expense,2017
776,100,General Fund,BU740046,50,17,Park,1,Personnel Services,110,Regular Salaries,1101,Longevity,172301,Refuse,2640,Expense,2017
777,100,General Fund,BU740046,51,17,Park,1,Personnel Services,110,Regular Salaries,1190,Accrual,172301,Refuse,810,Expense,2017
778,100,General Fund,BU740046,52,17,Park,1,Personnel Services,120,Special Salaries,1200,Part time/seasonal,172301,Refuse,16130,Expense,2017
779,100,General Fund,BU740046,53,17,Park,1,Personnel Services,120,Special Salaries,1204,Clothing allowance,172301,Refuse,300,Expense,2017
780,100,General Fund,BU740046,54,17,Park,1,Personnel Services,140,Employee Benefits,1400,FICA,172301,Refuse,7997,Expense,2017
781,100,General Fund,BU740046,55,17,Park,1,Personnel Services,140,Employee Benefits,1401,Employee pension,172301,Refuse,10874,Expense,2017
782,100,General Fund,BU740046,56,17,Park,1,Personnel Services,140,Employee Benefits,1403,Workers compensation,172301,Refuse,2181,Expense,2017
783,100,General Fund,BU740046,57,17,Park,1,Personnel Services,140,Employee Benefits,1404,Unemployment compensation,172301,Refuse,209,Expense,2017
784,100,General Fund,BU740046,58,17,Park,1,Personnel Services,140,Employee Benefits,1405,Group health insurance,172301,Refuse,21676,Expense,2017
785,100,General Fund,BU740046,59,17,Park,1,Personnel Services,140,Employee Benefits,1406,Group life insurance,172301,Refuse,343,Expense,2017
786,100,General Fund,BU740046,60,17,Park,1,Personnel Services,150,Other Personnel Services,1500,Planned savings,172301,Refuse,-39375,Expense,2017
787,100,General Fund,BU740046,61,17,Park,2,Contractual Services,210,Utilities,2106,Landfill,172301,Refuse,16400,Expense,2017
